6596;1;HTTP;HTTP/S;;
3794;1;HTTP/S;HTTP/S;;
1559;7;Huawei;Huawei;;
2168;1;Huaweo;Huaweo;;
1701;8;HW;HW;;
6448;1;HW diagnostics;HW;;
2521;1;HyperV;Hyper-V;;
1822;19;Hyper-V;Hyper-V;;
6428;1;Hyper-V) and VMware virtualization;Hyper-V;VMware;
4482;1;Hyyper-V;Hyper-V;;
2540;3;Change Management;Change management;;
3548;10;Change management;Change management;;
3568;3;change management;Change management;;
5161;2;Change managment;Change management;;
2775;1;ChatBot;Chatbot;;
4688;2;Chatbot;Chatbot;;
1376;13;Check Point;Check Point;;
1524;9;CheckPoint;Check Point;;
2400;1;Checkpoint;Check Point;;
5828;1;CheckPoint FW;Check Point;;
6062;1;CheckPoint security;Check Point;;
1368;100;IBM;IBM;;
3933;1;IBM 10 BI;IBM;;
4875;1;IBM Agile Explorer;IBM;;
4490;3;IBM AIX;IBM;;
4987;1;IBM AiX;IBM;;
4147;1;IBM CE certified;IBM;;
3257;2;IBM certified;IBM;;
5748;2;IBM Certified;IBM;;
3244;1;IBM certified Designer;IBM;;
3914;1;IBM certified solution Developer;IBM;;
3261;2;IBM Cognos;IBM;;
3203;1;IBM Cognos products;IBM;;
5361;1;IBM Cognos Report Studio;IBM;;
5623;1;IBM content manager;IBM;;
5599;1;IBM DataStage;IBM;;
3307;3;IBM DB2;IBM;;
6167;1;IBM HCL;IBM;;
5564;1;iBM i Systems;IBM;;
3262;1;IBM Informatica;IBM;;
3903;1;IBM InfoSphere DataStage;IBM;;
6166;1;IBM Lotus Domino;IBM;;
2408;1;IBM Minsky;IBM;;
1965;1;IBM QRADAR;IBM;;
6541;1;IBM Rational tools;IBM;;
4897;1;IBM S390;IBM;;
1369;2;IBM SPSS;IBM;;
4449;1;IBM Storage;IBM;;
3837;1;IBM WAS;IBM;;
1557;6;IceWarp;IceWarp;;
2443;3;Icinga;Icinga;;
6099;1;icinga;Icinga;;
4474;1;Icinga/nagios;Icinga;;
3797;1;ICMP;ICMP;;
3948;2;ICT;ICTsystem;;
1846;1;ICTsystem;ICTsystem;;
1817;1;ICTunie;ICTunie;;
2597;2;Identity Access Management;Identity Management;;
4618;1;Identity and Access Management;Identity Management;;
1883;5;Identity Management;Identity Management;;
5778;1;Identity management;Identity Management;;
6066;1;identity management;Identity Management;;
6457;1;Identity managment;Identity Management;;
3543;6;IDOC;IDOC;;
4465;1;IDoc;IDOC;;
5416;1;Idoc;IDOC;;
2248;1;iDoklad;IDOC;;
4537;1;IFS;IFS Aplikace;ERP;
1954;1;IFS Aplications ERP;IFS Aplikace;ERP;
1492;1;IFS Aplikace;IFS Aplikace;ERP;
1355;3;IFS ERP;IFS Aplikace;ERP;
3854;1;Illistrator;Illustrator;;
4240;1;Illustration;Illustrator;;
3667;5;Illustrator;Illustrator;;
2638;1;IMAP;IMAP;;
4423;3;Incident Management;Incident management;;
4543;4;Incident management;Incident management;;
6403;1;Incident Manager;Incident management;;
6059;1;Incident response;Incident management;;
3748;3;InDesign;InDesign;;
1466;1;Industry 4.0;Industry 4.0;;
2249;1;Infor ERP;Infor;ERP;
6283;1;Infor IDM;Infor;IDM;
2160;13;Informatica;Informatica;;
3732;1;Informatica ETL (Developer);Informatica;;
5600;1;Informatica PowerCenter;Informatica;;
5606;1;Informatica powercenter;Informatica;;
2598;1;Information Security;Information security;;
4607;2;Information security;Information security;;
4615;1;Information Security Awareness;Information security;;
4613;1;Information Security Governance;Information security;;
3699;1;Information security management;Information security;;
3372;1;Information Systems;Information Systems;;
4812;1;Information systems;Information Systems;;
3448;4;Infrastructure;Infrastructure;;
3294;1;Infrastructure Design;Infrastructure;;
3870;1;Infrastructure(Network/Storage/Backup/VMware) and Operation system (Windows and Unix);Infrastructure;;
2378;1;Infrastruktura;Infrastructure;;
2125;1;Infrastucture;Infrastructure;;
4547;2;Integratin;Integration;;
2919;89;Integration;Integration;;
3236;17;integration;Integration;;
6048;1;Integration Analysis - SOAP / REST;Integration;;
6431;1;Integration Architecture;Integration;;
5487;1;Integration SAP/MES;Integration;SAP;
4887;1;integration systém;Integration;;
5239;1;Intergation;Integration;;
4307;4;Intergration;Integration;;
2927;5;Integration Testing;Integration Testing;;
3596;3;integration Testing;Integration Testing;;
1596;5;Intel;Intel;;
1628;1;Intel Sandy Bridge;Intel;;
1719;1;Intel Security;Intel;;
2075;1;Intelli;IntelliJ IDEA;;
6559;1;IntelliJ;IntelliJ IDEA;;
3055;8;IntelliJ IDEA;IntelliJ IDEA;;
4190;3;Intellij Idea;IntelliJ IDEA;;
4786;3;IntelliJ Idea;IntelliJ IDEA;;
3752;1;interaction Design;Interaction Design;;
5707;1;Interaction Design;Interaction Design;;
3555;1;Interbase;InterBase;;
5687;1;InterBase;InterBase;;
5200;1;Internet services;Internet;;
5744;1;internet solution;Internet;;
3337;2;internet banking;Internet banking;;
3414;3;Internet banking;Internet banking;;
5201;2;Intranet;Intranet;;
1399;26;iOS;iOS;;
6301;1;iOS and OSX code protection;iOS;;
3557;10;iOS development;iOS;;
4838;1;iOS Development;iOS;;
4869;1;iOS Software Developer;iOS;;
4364;2;iPad;iOS;;
2352;4;iPhone;iOS;;
5919;1;iphone application development;iOS;;
4359;1;iPhone development;iOS;;
5616;1;Internet of Things;IoT;;
1397;21;IoT;IoT;;
3330;17;IP;IP;;
6386;3;ISQTB;ISTQB;;
4353;14;ISTQB;ISTQB;;
5072;1;ISTQB Acile Tester- foundation level;ISTQB;;
6011;1;ISTQB Advanced for test managers;ISTQB;;
4235;1;ISTQB certification CTFL;ISTQB;;
3608;5;ISTQB Certified;ISTQB;;
5760;1;ISTQB Certified CTAL TTA;ISTQB;;
5214;1;ISTQB certified tester;ISTQB;;
4574;1;ISTQB Certified TesterFoundation Level;ISTQB;;
5325;1;ISTQB Foundation Level;ISTQB;;
5298;1;ISVQB Foundation level;ISTQB;;
3362;9;ISTQB certified;ISTQB certified;;
2825;1;IT admininastrace;IT Administrace;;
2621;115;IT Administrace;IT Administrace;;
2817;7;IT administrace;IT Administrace;;
2803;4;IT Administration;IT Administrace;;
2824;1;IT admistrace;IT Administrace;;
2805;1;T Administrace;IT Administrace;;
3518;2;IT Infrastructure;IT Infrastruktura;;
5019;1;IT Infrastructure Management;IT Infrastruktura;;
1338;144;IT Infrastruktura;IT Infrastruktura;;
2818;1;IT insfrastruktura;IT Infrastruktura;;
2197;4;IT IT Infrastruktura;IT Infrastruktura;;
2515;7;IT management;IT Management;;
2781;23;IT Management;IT Management;;
6074;1;IT manager;IT Management;;
6398;1;IT Manager;IT Management;;
5160;2;IT Managment;IT Management;;
1351;163;IT Outsourcing;IT Outsourcing;;
2513;2;IT outsourcing koncepty;IT Outsourcing;;
3569;1;IT project manager;IT Project Manager;;
4580;2;IT Project Manager;IT Project Manager;;
4075;1;IT Securiry;IT Security;;
1340;188;IT Security;IT Security;;
3849;1;IT security;IT Security;;
3865;2;IT service management;IT Service Management;;
3981;2;IT Service management;IT Service Management;;
4478;7;IT Service Management;IT Service Management;;
4306;2;IT Service managment;IT Service Management;;
4962;1;IT Service Managment;IT Service Management;;
3373;2;IT Solution;IT Solution;;
4251;1;IT solution;IT Solution;;
6418;1;IT Solutions;IT Solution;;
3434;13;IT Strategy;IT Strategy;;
4660;1;IT strategy;IT Strategy;;
3932;1;Certification ITIL;ITIL;;
5324;1;Certifikace: ITIL 2011 Foundation;ITIL;;
4874;1;Certifikace: ITIL 4 Edition;ITIL;;
5338;1;Certifikace: ITIL 4 Foundation;ITIL;;
4604;1;Certifikace: ITIL v3 Foundation;ITIL;;
2243;99;ITIL;ITIL;;
3363;1;itiL;ITIL;;
4258;1;ITIL 2011 Foundation;ITIL;;
4716;1;ITIL 4;ITIL;;
4198;2;ITIL certified;ITIL;;
5017;2;ITIL Certified;ITIL;;
4593;1;ITIL FC in IT Service Management;ITIL;;
5006;1;ITIL Foundation;ITIL;;
6118;1;ITIL foundation;ITIL;;
4290;1;ITIL Foundaton;ITIL;;
3673;1;ITIL Process;ITIL;;
3676;1;ITIL Process Implementation;ITIL;;
5872;1;ITIL v2 Foundation;ITIL;;
5253;1;ITIL v3;ITIL;;
6314;1;ITIL V3 and OSA/RCV;ITIL;;
5988;1;ITIL v3 Foundation;ITIL;;
4626;1;ITIL v3 foundetion certified;ITIL;;
5803;1;ITILCSI;ITIL;;
5804;1;ITILF;ITIL;;
5857;1;ITILFV3;ITIL;;
4485;2;ITILv3;ITIL;;
3651;1;ITSMF;ITIL;;
1553;4;Jablotron;Jablotron;;
2932;25;J2EE;Java;;
6273;1;j2ee;Java;;
5190;1;J2EE (esp. JSP;Java;;
2461;1;J2EE (Java EE);Java;;
4271;1;J2EE / J2SE;Java;;
3296;1;J2EE and PL/SQL;Java;;
5779;1;J2EE Application development;Java;;
6158;2;J2EE Application Development;Java;;
3956;1;J2EE development;Java;;
3955;1;J2Me development;Java;;
5202;1;J2SE;Java;;
2458;1;J2SE (Java SE);Java;;
2071;247;Java;Java;;
2628;9;JAVA;Java;;
3013;7;java;Java;;
5785;1;Java - Spring;Java;;
6228;1;Java (EE);Java;;
5039;1;Java (J2SE + J2EE);Java;;
6182;1;JAVA (Spring;Java;;
3078;1;Java 1.5;Java;;
2999;1;Java 8;Java;;
5912;1;Java and Selenium;Java;;
4749;2;Java back-end Developer;Java;;
5299;1;Java basics;Java;;
4779;1;Java certified;Java;;
5143;2;Java development;Java;;
5929;1;Java Development;Java;;
3277;11;Java EE;Java;;
6295;1;JAVA EE;Java;;
4771;1;Java EE 7;Java;;
6305;1;Java EE Developer;Java;;
4769;1;Java EE Development;Java;;
4752;2;Java Enterprise;Java;;
6396;3;Java enterprise;Java;;
3098;2;Java Enterprise edition;Java;;
3591;2;Java enterprise edition;Java;;
3817;11;Java Enterprise Edition;Java;;
4150;1;Java enterprises edition;Java;;
3286;1;Java entrprise edition;Java;;
3717;1;Java JDK;Java;;
1455;1;Java Platform;Java;;
3165;1;Java script;Java;;
3171;1;Java Script;Java;;
4275;1;java script;Java;;
2738;1;java SE;Java;;
4765;2;Java SE;Java;;
4772;1;Java SE 8;Java;;
4229;1;Java SE 8 Programmer;Java;;
5580;1;Java11;Java;;
4048;1;JAVAEE;Java;;
6174;1;JavaEE;Java;;
5673;1;JAvaEE/SE;Java;;
3280;8;JavaSE;Java;;
4152;1;JaveSE;Java;;
5768;1;JSE 7;Java;;
6225;1;Oracle - Java SE 8 Programmer I;Java;;
4766;1;Oracle certified associate Java SE 8 programmer;Java;;
6134;1;.js;JavaScript;;
2392;1;JavaScipt;JavaScript;;
2359;175;JavaScript;JavaScript;;
2726;18;Javascript;JavaScript;;
2867;11;javascript;JavaScript;;
4158;1;javaScript;JavaScript;;
4994;2;JAvaScript;JavaScript;;
5899;1;JavaSCript;JavaScript;;
5789;1;Javascript - jQuery;JavaScript;;
6149;1;JavaScript (ES5;JavaScript;;
2680;1;JavaScript (jQuery);JavaScript;;
5714;1;JavaScript (Node JS;JavaScript;;
2681;1;JavaScript (React.js + Redux;JavaScript;;
5040;1;JavaScript (Vue.js;JavaScript;;
4052;1;Javascript / Node.js;JavaScript;;
6373;1;Javascript ES6;JavaScript;;
4199;1;JavaScript etc.;JavaScript;;
2506;1;JavaScript Frameworks;JavaScript;;
4293;1;JavaScript Fundamentals;JavaScript;;
3637;1;JavaScript SDK: Google Maps;JavaScript;;
6161;1;Javascript(ECMAscript 262);JavaScript;;
4679;1;JavaScript(ES-ECMAScript 6);JavaScript;;
1457;1;JavaScript/AJAX;JavaScript;;
2852;1;Javascript/jQuery;JavaScript;;
6229;1;JavaScript/TypeScript;JavaScript;;
4016;1;JavaScripts;JavaScript;;
3738;1;JavaScropt;JavaScript;;
4114;1;JavaSript;JavaScript;;
6136;1;javasript;JavaScript;;
6515;1;JawaScript;JavaScript;;
2411;5;JS;JavaScript;;
3983;1;JvaScript;JavaScript;;
4746;2;JAXB;JAXB;;
6362;1;JAXb;JAXB;;
6146;1;jax-rs;JAXB;;
4180;1;JAX-RS (Jersey);JAXB;;
3081;9;JBoss;JBoss;;
4282;7;Jboss;JBoss;;
6312;1;JBOSS;JBoss;;
4794;1;JBoss 7;JBoss;;
4149;1;JBoss App;JBoss;;
4785;2;JBoss Application Server;JBoss;;
4787;1;Jboss Application Server;JBoss;;
6272;;JBoss Application Server;JBoss;;
1991;35;Jira;JIRA;;
2929;127;JIRA;JIRA;;
3940;5;jira;JIRA;;
5316;1;JIRa;JIRA;;
6375;1;JIRA - Issue & Project Tracking Software;JIRA;;
2875;1;jmeter;Jmeter;;
3077;5;Jmeter;Jmeter;;
4284;2;JMeter;Jmeter;;
2371;16;Joomla;Joomla;;
6127;1;joomla;Joomla;;
6188;1;Joomla CMS;Joomla;;
2672;2;Joomla!;Joomla;;
3146;2;jQuerry;jQuery;;
2489;128;jQuery;jQuery;;
2728;4;Jquery;jQuery;;
4113;5;JQuery;jQuery;;
4131;3;jquery;jQuery;;
5972;1;jQuery Mobile;jQuery;;
5085;1;jQuery Photoshop;jQuery;;
5357;1;jQuery PHP;jQuery;;
2883;3;jQuery UI;jQuery;;
4025;1;JS + JQuery;jQuery;jQuery;
5842;1;JS: Vue.js;jQuery;;
4938;1;Jscript;jQuery;;
5958;1;JScript;jQuery;;
2977;36;JSON;JSON;;
3166;2;Json;JSON;;
4162;1;json;JSON;;
6332;1;JSON Web Token;JSON;;
3099;29;JSP;JSP;;
6031;1;JSP/Servlet;JSP;;
1377;16;Juniper;Juniper;;
4630;1;Juniper FW and VPN - Junos;Juniper;;
1718;1;Juniper Networks;Juniper;;
5351;1;Juniper SSL);Juniper;;
4957;1;Juniper Technologies;Juniper;;
3491;41;Junit;JUnit;;
3969;10;JUnit;JUnit;;
6141;1;JUnit tests;JUnit;;
1650;1;K2;K2 ERP;;
1860;1;K2 atmitec;K2 ERP;;
1346;1;K2 ERP;K2 ERP;;
4862;1;Kaban;Kanban;;
5497;1;Kanaba;Kanban;;
5517;2;Kanaban;Kanban;;
6546;1;kanaban;Kanban;;
2928;10;Kanban;Kanban;;
1651;3;Karat;Karat ERP;;
1988;2;Karat ERP;Karat ERP;;
1413;13;Kaspersky;Kaspersky;;
4418;1;Keboola;Keboola;;
2669;1;Keboola Connection;Keboola;;
1490;6;Kentico;Kentico CMS;;
5974;1;Kentico CMS;Kentico CMS;;
1511;27;Kerio;Kerio;;
4395;2;Kerio Connect;Kerio;;
4394;3;Kerio Control;Kerio;;
2625;1;Kernel;Kernel;;
3473;1;Kernel programmer;Kernel;;
3325;4;Kibana;Kibana;;
2070;18;Kotlin;Kotlin;;
2978;3;kotlin;Kotlin;;
5043;1;Kotlin);Kotlin;;
5586;1;Kubernates;Kubernetes;;
2624;10;Kubernetes;Kubernetes;;
5686;1;kubernetes;Kubernetes;;
1427;7;KVM;KVM;;
2579;1;KVM (Kernel-based Virtual Machine);KVM;;
2806;1;Kybernetika;Kybernetika;;
1499;5;Kyocera;Kyocera;;
6120;1;labview;LabView;;
6449;1;LabView;LabView;;
3412;9;LAMP;LAMP;;
2252;2;LANDesk;LANDesk;;
2742;5;LaTeX;LaTeX;;
3701;4;LaTex;LaTeX;;
4217;1;Latex;LaTeX;;
6250;1;LaTeX3D Graphic;LaTeX;;
2907;10;Leadership;Leadership;;
4243;1;leadership;Leadership;;
3579;1;leading;Leadership;;
4047;1;Lean;Lean Six Sigma;;
5381;1;Lean Manufacturing;Lean Six Sigma;;
5217;1;Lean Six Sigma;Lean Six Sigma;;
1435;35;Lenovo;Lenovo;;
2169;1;lenovo;Lenovo;;
4093;17;LESS;LESS;;
6088;1;less;LESS;;
5115;1;less certified;LESS;;
2083;1;Let’s Encrypt;Let’s Encrypt;;
2449;1;(RHEL);Linux;;
2736;3;GNU/Linux;Linux;;
1405;263;Linux;Linux;;
3010;8;linux;Linux;;
2473;2;Linux (Kernel);Linux;;
4268;2;Linux (Red Hat;Linux;Red Hat;
4848;1;Linux and macOS;Linux;macOS;
4445;1;Linux Debian;Linux;Debian;
4361;1;linux desktop;Linux;;
2454;2;Linux implementace;Linux;;
2508;1;Linux implementace 20 AIX 23 HACMP (High Availability Cluster Multi-Processing) 15 Windows Server 20 Bash (Shell) 20 VMware vSphere 10 Red Hat Enterprise Linux (RHEL);Linux;;
4854;1;Linux Kernel;Linux;;
3842;2;Linux server;Linux;;
6171;1;Linux Server;Linux;;
4732;1;linux specialist;Linux;;
3949;1;Linux systém admin;Linux;;
3499;1;Linux System Administration;Linux;;
5633;3;Linux systém administration;Linux;;
2410;1;Linux Unix;Linux;;
2715;2;Linux/Unix;Linux;;
2639;1;LinuxSlax;Linux;;
2430;1;Load balancing;Load balancing;;
3844;1;load balancing;Load balancing;;
4571;2;Load Balancing;Load balancing;;
6097;1;loadbalancing;Load balancing;;
5496;1;Logistic Management;Logistics;;
1522;24;Logistics;Logistics;;
4459;1;Logistics processes;Logistics;;
1644;1;Logitech;Logitech;;
1973;2;LogManagement;LogManagement;;
1530;3;LOGmanager;LogManagement;;
1706;1;LogManager;LogManagement;;
2311;1;LOGManager;LogManagement;;
5070;1;Lotus;Lotus Applications (Lotus Notes;;
5349;1;Lotus Applications (Lotus Notes;Lotus Applications (Lotus Notes;;
5410;3;Lotus Domino;Lotus Applications (Lotus Notes;;
1625;6;Lotus Notes;Lotus Applications (Lotus Notes;;
4628;1;lotus notes;Lotus Applications (Lotus Notes;;
6532;1;Lotus notes;Lotus Applications (Lotus Notes;;
2456;1;Lotus Notes Domino;Lotus Applications (Lotus Notes;;
2455;1;Lotus Notes Domino Server;Lotus Applications (Lotus Notes;;
5350;1;Lotus SameTime) VPN Technologies (Cisco;Lotus Applications (Lotus Notes;;
2353;7;Mac;Mac OS;;
2533;5;Mac OS;Mac OS;;
6539;1;MAC OS;Mac OS;;
6399;1;Mac OS X;Mac OS;;
2772;7;Machine Learning;Machine Learning;;
3287;1;machine learning;Machine Learning;;
3393;6;Machine learning;Machine Learning;;
5914;1;Machine Learning & Al Edition Certificate;Machine Learning;AI;
4662;1;manual and automated Testing;Manual Testing;Automated Testing;
4508;11;Manual Testing;Manual Testing;;
6528;1;manuální testování;Manual Testing;;
2107;1;Maria DB;MariaDB (MySQL);;
2376;4;MariaDB;MariaDB (MySQL);;
2687;1;MariaDB (MySQL);MariaDB (MySQL);;
6635;2;Markeeta;Markeeta;;
3582;2;Market research;Market Research;;
4424;1;Market Research;Market Research;;
5128;1;market research;Market Research;;
3346;9;Marketing;Marketing;;
5029;1;Marketing and Brand strategy;Marketing;;
6458;1;Marketing communications;Marketing;;
4974;1;Marketing strategy;Marketing;;
6460;1;Marketing Strategy;Marketing;;
4035;3;Master Data;Master Data;;
3364;1;Master Data managent;Master Data;;
5376;1;Mathematica;Mathematica;;
3537;1;Mathematical Modeling;Mathematica;;
5981;1;Mathematical modeling;Mathematica;;
3769;1;Mathematics;Mathematica;;
2935;1;Matla;Matlab;;
3395;15;Matlab;Matlab;;
6202;1;MATLAB/Simulink;Matlab;;
3034;69;Maven;Maven;;
6147;1;maven;Maven;;
4327;1;Maven (Ant);Maven;;
3958;3;Maven2;Maven;;
1414;12;McAfee;McAfee;;
4622;1;McAfee antivirus;McAfee;;
2532;1;McAfee AntiVirus Plus;McAfee;;
2535;1;McAfee Endpoint Encryption for PC (EEPC);McAfee;;
5532;1;Media WIKI;MediaWiki;;
4071;1;MediaWiki;MediaWiki;;
2689;1;Memcache;Memcached;;
4783;2;Memcached;Memcached;;
5033;1;Mentor for the client’s Teams;Mentoring;;
5593;2;Mentoring;Mentoring;;
4224;3;Mercurial;Mercurial;;
2044;2;MES;MES;;
1494;1;M-Files;M-FILES DMS;;
2262;1;M-FILES DMS;M-FILES DMS;;
2894;4;Microservices;Microservices;;
5685;2;microservices;Microservices;;
2170;1;Microsfot;Microsoft;;
1332;114;Microsoft;Microsoft;;
1429;3;MikroTik;Mikrotik;;
1916;9;Mikrotik;Mikrotik;;
3714;1;Mongo DB;MongoDB;;
2190;2;mongoDB;MongoDB;;
2581;28;MongoDB;MongoDB;;
3160;3;MongoDb;MongoDB;;
4163;1;mongoDb;MongoDB;;
6497;1;mongodb;MongoDB;;
5908;1;MongoDB certified;MongoDB;;
1372;7;IT Monitoring;Monitoring;;
3305;1;MS Dyamics 365;MS Dynamics;;
3100;5;MS Dynamics;MS Dynamics;;
2913;6;MS Dynamics 365;MS Dynamics;;
3310;1;MS Dynamics 365 CRM;MS Dynamics;;
5671;2;MS Dynamics AX;MS Dynamics;;
3908;1;MS Dynamics CRM;MS Dynamics;;
2258;3;MS Dynamics NAV;MS Dynamics;;
5235;1;MS ecel;MS Excel;;
2348;25;MS Excel;MS Excel;;
6234;1;MS excel;MS Excel;;
5462;1;MS Excel Macros;MS Excel;;
1665;26;MS Exchange;MS Exchange;;
5063;1;MS Exchange Web Services Managed API;MS Exchange;;
1703;65;MS Office;MS Office;;
4763;1;Ms Office;MS Office;;
5985;2;MS office;MS Office;;
5346;1;MS Office (2003;MS Office;;
5064;1;MS Office MS SharePoint Server(MOSS);MS Office;;
6377;1;MS Office Pack;MS Office;;
2131;86;MS SQL;MS SQL;;
4028;1;MS SQL - Architecture;MS SQL;;
5663;1;MS SQL 2000;MS SQL;;
5662;1;MS SQL 2005;MS SQL;;
5661;1;MS SQL 2008;MS SQL;;
5660;1;MS SQL 2012;MS SQL;;
5659;1;MS SQL 2014;MS SQL;;
5658;1;MS SQL 2016;MS SQL;;
5657;1;MS SQL 2017;MS SQL;;
5665;1;MS SQL 6.5;MS SQL;;
5664;1;MS SQL 7.0;MS SQL;;
3204;1;MS SQL BI;MS SQL;;
4065;1;MS SQL Databases;MS SQL;;
3206;13;MS SQL Server;MS SQL;;
3709;6;MS SQL server;MS SQL;;
3900;1;MS SQL Server (SSIS;MS SQL;;
2468;1;MS SQL Server Analysis Services (SSAS);MS SQL;;
2853;1;ms SQL/Oracle;MS SQL;;
2487;4;MS SQL-Server (MS SQL);MS SQL;;
2543;2;MS System Center;MS System Center;;
1450;176;MySQL;MySQL;;
2437;9;mySQL;MySQL;;
2755;1;MySql;MySQL;;
5044;1;MySQL/MariaDB;MySQL;;
5948;1;MySQL5;MySQL;;
1479;11;NetApp;NetApp;;
2078;15;Nette;Nette;;
6078;1;nette;Nette;;
5147;3;Nette Framework;Nette;;
5152;1;Nette framework;Nette;;
3851;1;network;Network Administration;;
5701;1;Network;Network Administration;;
3437;3;Network Administration;Network Administration;;
3829;3;Network administration;Network Administration;;
6061;1;network administration;Network Administration;;
4698;1;Network management;Network Administration;;
5965;1;Network Programming;Network Administration;;
6020;1;Netword Design;Network Design;;
3510;6;Network Design;Network Design;;
5833;1;network Design;Network Design;;
4823;1;Network desing;Network Design;;
6486;1;network desing;Network Design;;
4648;1;network engineering;Network engineering;;
5832;1;Network engineering;Network engineering;;
4077;1;Network infrastructure;Network infrastructure;;
1403;3;Network Security;Network security;;
3150;6;Network security;Network security;;
6060;1;network security;Network security;;
2020;71;Networking;Networking;;
3450;5;networking;Networking;;
3111;1;Networking (worldwide;Networking;;
1793;1;Neuronové Sítě;Neuronové Sítě;AI;
5328;1;Nexus;Nexus;;
2466;2;NginX;Nginx;;
2691;6;Nginx;Nginx;;
2697;1;nginx;Nginx;;
4252;1;NGINX;Nginx;;
2690;1;Nginx web server;Nginx;;
3826;1;node;Node.js;;
4202;4;Node;Node.js;;
4813;1;Node. Js;Node.js;;
2686;34;Node.js;Node.js;;
4425;3;Node.JS;Node.js;;
6341;2;node.js;Node.js;;
5906;1;Node.js and React (Native);Node.js;;
3478;1;Node.js with Koa and MongoDB backend;Node.js;;
2588;1;Nodejs;Node.js;;
2723;7;NodeJS;Node.js;;
4146;2;nodejs;Node.js;;
5335;2;NodeJs;Node.js;;
4144;1;NodeJS and MongoDB (marginally);Node.js;;
5041;1;nodeJS);Node.js;;
6105;1;nonSQL db;NoSQL;;
2405;8;NoSQL;NoSQL;;
1498;4;Novell;Novell;;
4512;1;Novell NetWare;Novell;;
4176;1;oAuth;OAuth;;
4502;1;Oauth;OAuth;;
6331;1;OAuth;OAuth;;
5913;1;Object Oriented Design;Object Oriented Design;;
4760;1;Object Oriented desing;Object Oriented Design;;
4799;1;Object-oriented Design;Object Oriented Design;;
2067;1;Objective C;Objective-C;;
3407;9;Objective-C;Objective-C;;
5918;1;objective-c;Objective-C;;
4363;1;Objective-C/Xcode;Objective-C;;
3490;1;Objetive-C;Objective-C;;
1416;2;ObserveIT;ObserveIT;;
1680;1;observeIT;ObserveIT;;
6055;1;and ODM;ODM;;
1364;43;Office 365;Office 365;;
2577;1;Office 366;Office 365;;
2438;1;Office365;Office 365;;
3347;1;Online advertising;Online Advertising;;
5850;1;Online Advertising;Online Advertising;;
2778;21;Online Marketing;Online Marketing;;
3355;7;Online marketing;Online Marketing;;
3416;1;Online marketing consultancy;Online Marketing;;
2472;1;Objektově orientované programování (OOP);OOP;;
2885;49;OOP;OOP;;
2301;2;Open-E;Open-E;;
2343;1;Open-e;Open-E;;
2396;5;OpenVPN;OpenVPN;;
2952;1;Operating systems;Operating Systems;;
3466;8;Operating Systems;Operating Systems;;
3251;7;Oracle PL/SQL;Orace DB;;
5271;1;Oracle PL/SQL Development;Orace DB;;
6478;1;Oracle PL/SQL development;Orace DB;;
3455;1;Oracle RAC;Orace DB;;
5582;1;Oracle Consultant;Oracle;;
3534;1;Oracle Eloqua Marketing certified;Oracle;;
2116;1;Oracle Primavera;Oracle;;
2385;1;Oracle RMAN;Oracle;;
2390;1;Oracle Solaris;Oracle;;
2391;1;Oracle SuperCluster;Oracle;;
5083;1;Oracle technologies;Oracle;;
6473;1;Oracle VM;Oracle;;
1531;1;Oralce;Oracle;;
3719;1;Oracle BI;Oracle BI;;
2583;1;Oracle Business Intelligence;Oracle BI;;
5645;1;Oracle BPEL;Oracle BPEL;;
6454;1;Oracle SOA Suite - BPEL;Oracle BPEL;;
4014;2;Oracle Certified;Oracle Certified Professional;;
3270;1;Oracle Certified Admin;Oracle Certified Professional;;
4764;1;Oracle Certified Professional;Oracle Certified Professional;;
1384;203;Oracle;Oracle DB;;
6415;1;Oracle (WebLogic / Discoverer);Oracle DB;;
3670;1;Oracle 10g;Oracle DB;;
3905;2;Oracle 11g;Oracle DB;;
3671;1;Oracle 12c;Oracle DB;;
4722;1;Oracle 12g;Oracle DB;;
3292;1;Oracle 9-11 SQL & PL/SQL;Oracle DB;;
5012;1;Oracle 9i;Oracle DB;;
6152;1;Oracle and MySQL);Oracle DB;MySQL;
5838;1;Oracle Appliaction Express;Oracle DB;;
3672;1;Oracle Application Express;Oracle DB;;
3674;1;Oracle Application Server;Oracle DB;;
2387;2;Oracle Data Guard;Oracle DB;;
3263;1;Oracle Data Integrator;Oracle DB;;
3367;1;Oracle Data itegrator;Oracle DB;;
5179;1;Oracle Data modeling;Oracle DB;;
4453;1;Oracle Data warehouse;Oracle DB;;
3058;8;Oracle Database;Oracle DB;;
4041;1;Oracle Database (PL/SQL;Oracle DB;;
3496;4;Oracle Databases;Oracle DB;;
2460;8;Oracle DB;Oracle DB;;
3175;1;Oracle db;Oracle DB;;
5691;1;Oracle Designer;Oracle DB;;
3219;2;Oracle Discoverer;Oracle DB;;
2868;18;Oracle SQL;Oracle DB;;
3056;5;Oracle SQL Developer;Oracle DB;;
4274;1;Oracle SQL+ & PL/SQL;Oracle DB;;
3912;1;Oracle Warehuse Builder;Oracle DB;;
3731;1;Oracle XML DB;Oracle DB;;
3766;1;OracleDB;Oracle DB;;
3517;1;Oracle Dyn;Oracle Dyn;;
3470;1;Oracle Enterprise Linux;Oracle Enterprise Linux;;
5837;1;Oracle E-Business Suite;Oracle ERP;;
4984;1;Oracle Enterprise Manager GC;Oracle ERP;;
1485;1;Oracle ERP;Oracle ERP;;
